UNIQUE_ID,COUNTYFP,CNTY_NAME,PREC,G22ATGDFOR,G22ATGOWRI,G22ATGRCHA,G22CNTDSPI,G22CNTLPRO,G22CNTOWRI,G22CNTRMAT,G22GOVABRI,G22GOVDSIS,G22GOVLDAV,G22GOVOWRI,G22GOVRLOM,G22LTGAHOG,G22LTGDCAN,G22LTGIDEL,G22LTGLTAC,G22LTGOWRI,G22LTGRANT,G22SOSAHAN,G22SOSDAGU,G22SOSLCRA,G22SOSOWRI,G22SOSRMAR,G22SQ1NO,G22SQ1YES,G22SQ2NO,G22SQ2YES,G22SQ3NO,G22SQ3YES,G22TREAHEN,G22TREDCON,G22TRELELL,G22TREOWRI,G22TRERFIO,G22USSARUB,G22USSDCOR,G22USSILIN,G22USSLSCO,G22USSOWRI,G22USSRLAX,GCAJ1NFOR,GCAJ1NWES,GCAJ1NWRI,GCAJ2NGIB,GCAJ2NWRI,GCAJ3NBUL,GCAJ3NWRI,GCON01DTIT,GCON01LCAV,GCON01RROB,GCON02ABES,GCON02DKRA,GCON02LBAB,GCON02RAMO,GCON03DLEE,GCON03RBEC,GCON04DHOR,GCON04RPET,GSCJANBEL,GSCJANWRI,GSCJENPAR,GSCJENWRI,GSL001DMON,GSL001IMCA,GSL001RBRI,GSL002DCHR,GSL002LBED,GSL002RKAS,GSL003DTOR,GSL003RLEM,GSL004LBUR,GSL004RMCA,GSL005DMIL,GSL005LMOR,GSL005RQUI,GSL006DSUM,GSL006RRIO,GSL007DMIL,GSL007RPAL,GSL008DNGU,GSL008RLOG,GSL009DYEA,GSL009RFLE,GSL010DNGU,GSL010RHER,GSL011DDUR,GSL011RKRA,GSL012DCAR,GSL012RLAR,GSL013DRUC,GSL013RHIB,GSL014DMOS,GSL014RSTA,GSL015DWAT,GSL015RBAN,GSL016DGON,GSL016RHOL,GSL017DTHO,GSL017RPAW,GSL018DCON,GSL018RDEC,GSL019RYUR,GSL020DORE,GSL020LLAR,GSL020RVAU,GSL021DMAR,GSL021RPET,GSL022DRAM,GSL022RHAR,GSL023DBRI,GSL023LMAN,GSL023RGAL,GSL024DPET,GSL024RKIN,GSL025DLAR,GSL025RKUM,GSL026LMIT,GSL026RDEL,GSL027DTAY,GSL027RORT,GSL028DDSI,GSL028RBRO,GSL029DCOH,GSL029RKNI,GSL030DAND,GSL030LMCG,GSL030RROD,GSL031RDIC,GSL032RHAN,GSL033DGAR,GSL033RGUR,GSL034DBIL,GSL034RBUT,GSL035DGOR,GSL035LROB,GSL035RJON,GSL036RHAF,GSL037DBAC,GSL037LTED,GSL037RDEA,GSL038RKOE,GSL039DNOB,GSL039RGRA,GSL040DMCD,GSL040LTOL,GSL040RONE,GSL041DJAU,GSL041LMCN,GSL041RBOD,GSL042DBRO,GSL042RFAC,GSU02DFLO,GSU02RHEN,GSU08DLOO,GSU08RPAU,GSU09DSCH,GSU09RBRO,GSU10DDON,GSU10LCUN,GSU10RGRA,GSU12DPAZ,GSU12RARR,GSU13DDAL,GSU13RBUE,GSU14RHAN,GSU16DSIM,GSU16RKRA,GSU17RTIT,GSU20DFOU,GSU20LMIL,GSU20RSTO,GSU21DOHR,GSU21RLAR
Washoe-SPARKS 6301,031,Washoe,SPARKS 6301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washoe-SPARKS 6306,031,Washoe,SPARKS 6306,390,31,256,358,10,18,310,5,383,9,10,303,1,358,9,11,16,302,9,381,3,11,296,251,423,262,408,284,391,8,363,9,14,302,0,389,8,3,10,300,137,281,167,379,168,379,168,0,0,0,5,365,7,325,0,0,0,0,397,171,394,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,22,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,314,0,0,0,0,0,0,0,0,0
Washoe-SPARKS 6307,031,Washoe,SPARKS 6307,857,60,467,784,20,37,577,16,804,29,18,565,17,788,19,17,30,546,42,828,21,15,520,452,944,515,878,569,834,32,790,25,32,541,6,831,15,10,11,560,310,630,323,882,336,875,322,0,0,0,22,768,15,616,0,0,0,0,925,293,900,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,48,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,566,0,0,0,0,0,0,0,0,0
Washoe-SPARKS 6308,031,Washoe,SPARKS 6308,971,79,717,825,20,35,956,20,872,16,20,937,13,828,19,11,35,945,38,932,8,27,848,809,1000,930,872,971,862,38,884,28,36,862,11,903,11,12,17,916,381,844,359,1185,334,1138,352,0,0,0,23,796,10,1020,0,0,0,0,1169,346,1207,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,33,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886,946,0,0,0,0,0,0,0,0,0
Washoe-SPARKS 6310,031,Washoe,SPARKS 6310,478,44,361,412,11,37,442,15,430,7,13,443,7,428,8,9,24,428,17,446,2,24,420,398,494,430,456,466,428,15,437,7,34,412,3,447,8,5,14,435,177,431,192,571,190,575,181,0,0,0,10,404,9,479,0,0,0,0,593,180,586,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,26,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,436,0,0,0,0,0,0,0,0,0
Washoe-SPARKS 6317,031,Washoe,SPARKS 6317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washoe-SPARKS 6320,031,Washoe,SPARKS 6320,1059,64,913,944,37,42,1069,18,974,39,23,1080,21,955,15,27,31,1063,40,1032,20,33,993,906,1169,1032,1043,1056,1026,34,969,32,39,1032,11,1021,20,15,16,1054,372,992,400,1272,396,1225,448,0,0,0,17,918,20,1159,0,0,0,0,1281,365,1286,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,0,0,0,0,0,0,0,0
Washoe-SPARKS 6401,031,Washoe,SPARKS 6401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Washoe-SPARKS 6402,031,Washoe,SPARKS 6402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Washoe-SPARKS 6403,031,Washoe,SPARKS 6403,846,68,717,704,25,42,905,16,739,17,29,900,17,717,15,12,36,892,46,780,15,30,816,774,886,886,770,914,754,34,759,35,38,828,8,770,13,4,22,886,316,846,302,1095,278,1063,318,0,0,0,20,667,15,984,0,0,0,0,1073,286,1088,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226,0,0,0,0,0,0,0,0
Washoe-SPARKS 6411,031,Washoe,SPARKS 6411,614,61,573,502,15,27,739,10,533,14,19,732,7,507,12,13,28,722,30,577,11,26,658,659,615,709,562,707,577,21,549,27,40,653,8,557,10,5,17,711,238,650,217,844,208,812,236,0,0,0,12,476,10,796,0,0,0,0,835,194,831,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983,0,0,0,0,0,0,0,0
Washoe-SPARKS 6413,031,Washoe,SPARKS 6413,718,53,747,575,30,21,954,10,617,16,25,939,11,584,14,19,30,932,38,663,9,20,865,804,767,875,700,872,705,40,622,22,32,868,8,647,9,7,14,925,333,732,308,1028,301,1021,306,0,0,0,20,554,9,1004,0,0,0,0,1024,270,1032,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224,0,0,0,0,0,0,0,0
Washoe-SPARKS 6416,031,Washoe,SPARKS 6416,521,44,486,437,15,17,622,14,460,16,8,606,11,449,11,10,15,601,27,491,14,13,551,492,570,585,470,531,533,25,461,13,25,570,8,480,8,6,2,598,237,472,217,688,200,665,217,0,0,0,10,426,4,658,0,0,0,0,693,180,717,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,0,0,0,0,0,0,0,0
Washoe-SPARKS 6418,031,Washoe,SPARKS 6418,506,50,594,427,21,27,720,15,458,17,15,716,10,440,12,14,29,706,21,489,16,20,667,610,572,652,527,630,554,19,449,21,32,688,8,490,9,6,14,694,213,523,245,696,244,675,264,0,0,0,8,430,17,754,0,0,0,0,700,234,706,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,0,0,0,0,0,0,0,0
Washoe-SPARKS 6422,031,Washoe,SPARKS 6422,533,40,527,425,13,22,667,3,469,15,14,641,4,462,5,4,17,641,33,505,9,12,579,560,553,637,469,665,452,13,489,18,27,591,4,497,6,2,9,626,224,531,206,699,190,673,217,0,0,0,5,429,5,697,0,0,0,0,714,173,705,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,0,0,0,0,0,0,0,0
Washoe-SPARKS 6423,031,Washoe,SPARKS 6423,749,77,896,590,25,35,1119,12,642,20,12,1119,13,616,9,16,31,1108,28,693,12,23,1040,961,801,1046,715,1022,741,19,655,29,36,1035,3,689,2,9,15,1087,351,803,339,1076,346,1044,381,0,0,0,10,565,13,1205,0,0,0,0,1091,325,1108,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358,0,0,0,0,0,0,0,0
Washoe-SPARKS 6425,031,Washoe,SPARKS 6425,611,60,710,507,24,31,879,20,546,25,14,857,14,522,15,13,25,858,24,592,9,20,806,717,704,776,640,787,630,22,550,18,31,824,5,578,13,9,10,847,266,689,254,930,248,885,285,0,0,0,17,494,16,920,0,0,0,0,915,241,912,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,0,0,0,0,0,0,0,0
Washoe-SPARKS 6500,031,Washoe,SPARKS 6500,568,44,418,481,13,14,558,4,520,4,4,550,8,495,8,9,8,544,13,549,4,10,494,439,623,511,551,565,496,14,502,10,21,522,2,535,2,4,6,530,230,527,179,707,180,678,207,0,0,0,8,457,7,604,0,0,0,0,708,176,697,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,0,0,0,0,0,0,0,0
Washoe-SPARKS 6501,031,Washoe,SPARKS 6501,508,34,330,429,11,29,428,12,448,21,12,416,8,439,10,8,15,423,19,469,3,20,388,367,523,408,483,409,478,18,449,10,28,394,5,477,10,2,11,405,161,419,183,550,183,541,198,0,0,0,10,411,6,474,0,0,0,0,564,157,551,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,0,0,0,0,0,0,0
Washoe-SPARKS 6503,031,Washoe,SPARKS 6503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Washoe-SPARKS 6508,031,Washoe,SPARKS 6508,391,33,236,314,8,22,343,15,324,12,15,328,11,310,9,9,22,329,20,362,7,13,288,290,389,311,364,332,349,15,335,12,19,309,7,347,5,3,9,322,138,372,87,469,104,443,126,0,0,0,12,291,7,381,0,0,0,0,457,115,471,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0
Washoe-SPARKS 6514,031,Washoe,SPARKS 6514,690,57,395,629,20,28,506,16,666,27,20,471,16,627,16,25,28,479,35,681,16,14,448,439,731,503,661,519,655,22,635,29,31,468,9,679,14,7,15,476,269,529,251,751,259,745,248,0,0,0,22,612,19,535,0,0,0,0,777,232,789,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,39,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,501,0,0,0,0,0,0,0,0,0
Washoe-SPARKS 6516,031,Washoe,SPARKS 6516,562,40,433,477,19,27,557,10,517,30,19,518,15,484,8,18,27,536,21,541,14,20,492,452,615,500,564,511,562,26,504,17,32,505,6,524,13,11,13,528,235,439,216,629,212,613,231,0,0,0,16,458,18,589,0,0,0,0,637,195,627,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,0,0,0,0,0,0,0,0
Washoe-SPARKS 6520,031,Washoe,SPARKS 6520,435,23,299,383,12,15,360,12,397,12,14,346,9,381,8,10,22,344,16,411,9,11,327,316,441,338,424,346,416,16,396,13,17,331,3,420,5,5,15,333,154,396,135,521,143,503,154,0,0,0,8,380,7,378,0,0,0,0,533,132,533,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,26,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,348,0,0,0,0,0,0,0,0,0
Washoe-SPARKS 6522,031,Washoe,SPARKS 6522,559,52,464,476,17,27,590,10,512,12,13,584,10,484,10,10,25,583,33,531,4,17,538,513,586,603,495,586,518,19,507,10,30,545,7,531,7,3,8,577,217,574,176,728,182,709,202,0,0,0,20,459,5,634,0,0,0,0,723,175,753,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,0,0,0,0,0,0,0,0
Washoe-SPARKS 6523,031,Washoe,SPARKS 6523,290,16,239,254,9,15,284,8,278,7,5,275,2,264,5,6,14,276,5,281,7,15,261,209,346,224,331,250,309,8,264,11,16,266,1,287,3,3,6,275,127,229,121,337,108,328,122,0,0,0,4,261,3,300,0,0,0,0,334,105,340,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0
Washoe-SPARKS 6524,031,Washoe,SPARKS 6524,735,56,650,620,35,40,787,12,680,23,24,775,14,652,13,18,27,768,22,705,18,32,719,609,856,681,787,631,841,23,651,23,36,758,4,699,10,14,20,767,290,608,335,866,314,855,323,0,0,0,13,629,23,822,0,0,0,0,901,274,883,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,0,0,0,0,0,0,0,0
Washoe-SPARKS 6527,031,Washoe,SPARKS 6527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Washoe-SPARKS 6528,031,Washoe,SPARKS 6528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washoe-SPARKS 6529,031,Washoe,SPARKS 6529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Washoe-SPARKS 6530,031,Washoe,SPARKS 6530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washoe-SPARKS 6531,031,Washoe,SPARKS 6531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
